X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
200000,1,2,1,41,2,2,2,2,2,2,1075,11201,1383,976,1126,563,11000,980,0,563,0,413,0
230000,1,2,2,28,0,0,2,2,0,0,11343,17143,17150,15298,18378,18281,7000,1249,0,4000,1000,3000,0
360000,1,2,2,25,1,-1,2,0,-1,-1,0,1647,1488,490,1697,789,1647,5,2,1705,792,0,0
180000,2,2,2,27,0,0,0,0,0,0,53490,54552,56300,56831,57958,59330,1952,2627,2063,2072,2303,2500,0
150000,2,1,2,23,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,1,3,2,46,0,0,0,0,0,-1,5942,5444,2464,2521,-1,167,1056,1000,57,0,168,1002,0
150000,2,1,2,37,-1,-1,-1,-1,0,0,20224,24837,4159,15089,2233,0,24840,4159,17589,0,0,500,0
200000,2,1,2,33,-2,-2,-2,-2,-2,-2,4510,7430,4144,57836,1810,0,7430,4144,57836,1810,0,3018,0
180000,2,1,2,28,-1,-1,-1,-1,-1,-1,26000,5480,5960,600,6800,12627,5488,5960,600,6800,12627,0,0
360000,1,3,2,34,-1,-1,-1,-1,-1,-1,686,3821,1937,944,1219,2216,3821,1937,944,1219,2216,2000,0
50000,2,3,1,46,0,0,0,0,2,0,13406,15175,16227,17746,7496,7877,2000,1600,2100,1930,500,500,0
80000,1,1,2,31,0,0,0,0,0,0,48783,42692,34593,38808,40942,40854,5000,3000,5000,5000,3000,2000,0
210000,2,1,2,31,-2,-2,-2,-2,-2,-2,0,0,4811,2994,14321,5193,0,4811,2994,14327,5193,2723,0
230000,2,4,2,34,0,0,0,-1,-1,-1,2223,2233,159,1772,28704,19474,1000,159,1778,28704,19474,650,0
50000,1,3,2,41,2,2,2,2,3,2,29368,28612,31623,33393,32587,31914,0,3500,2589,0,0,1332,0
70000,2,1,1,23,-1,-1,-2,-2,-2,-2,3000,0,0,0,0,0,0,0,0,0,0,0,0
210000,2,1,2,44,-1,-1,-1,-1,-1,-1,4925,32767,6273,5651,9103,8660,32930,6975,5661,9109,8664,8917,0
500000,1,1,2,34,0,0,0,0,0,0,8007,10556,14332,20393,22633,24318,3000,4000,6500,5000,2000,4000,0
30000,1,2,2,27,0,0,0,-2,-2,-2,7956,10529,28870,29391,29724,30400,5000,28872,1500,1000,1078,1000,0
50000,2,2,1,36,0,0,0,0,0,0,16906,17645,18478,10279,10646,10776,1314,1147,348,512,435,190,0
440000,2,1,1,54,0,0,0,0,0,0,293717,254498,169622,169140,152404,138447,9700,6323,5700,4800,4000,4500,0
20000,1,2,2,32,2,0,0,0,0,0,18996,19316,20330,20515,20424,19996,1325,1339,1609,823,723,1705,0
280000,2,2,1,41,0,0,0,0,0,0,9551,12848,15345,19211,22817,37323,5000,5000,5000,5000,16000,0,0
50000,1,1,2,26,0,0,0,0,0,2,46415,38226,31924,19682,19989,20452,1672,1699,1600,901,1500,7,0
290000,2,1,2,32,-2,-2,-2,-2,-1,0,0,5743,8809,0,7241,10289,5743,5000,0,7241,5000,5000,0
470000,1,1,1,40,1,2,0,0,0,0,276880,241153,204223,151253,138087,109094,5014,10000,5214,4500,5000,4200,0
360000,1,2,1,32,-1,-1,-1,0,0,-1,942,3670,33148,33829,16555,7090,3678,33148,1287,413,7127,1193,0
130000,2,1,2,27,0,0,0,0,0,0,116186,111703,105091,100046,96090,90359,5500,4500,3500,6011,3200,4000,0
50000,1,2,2,32,0,0,0,0,0,0,48536,41045,41532,18646,19183,19214,3030,2124,646,828,1097,612,0
50000,2,2,2,26,0,0,0,0,0,0,48057,48457,44932,20024,18830,18087,2007,1351,1561,628,775,1602,0
240000,1,1,2,33,0,0,0,0,0,0,239009,243242,242128,216017,199069,202358,15018,35521,20003,7009,15018,20100,0
90000,1,1,2,30,0,0,0,0,0,2,41789,42913,44388,45348,48454,47524,2100,2500,2000,4000,0,2000,0
80000,2,1,2,28,0,0,0,0,0,0,39663,40664,42742,43730,44721,45764,1664,2742,2000,1720,1764,1762,0
10000,1,3,2,31,0,0,0,0,0,0,5062,5687,6132,5851,5735,6087,1259,1100,197,362,1000,1000,0
170000,2,2,1,39,-1,-1,-1,2,-1,-1,2947,4132,3967,592,864,1738,4134,3967,0,864,1738,1788,0
140000,1,1,2,28,0,0,0,-1,-1,-1,23702,23917,24460,435,435,435,1457,1000,435,435,435,435,0
130000,1,3,2,27,0,0,0,0,0,0,89956,61868,63766,65839,67908,63530,2317,3000,3000,3000,5000,2305,0
120000,2,3,2,31,1,2,0,0,0,0,122806,119325,112976,63658,38495,38226,15,3500,2000,1500,1500,5000,0
100000,1,2,1,35,0,0,0,0,0,0,81415,80759,79755,81209,60720,74375,4000,3000,3004,2278,15000,3000,0
360000,1,1,1,40,-2,-2,-2,-2,-2,-1,1126,3449,3168,1469,1833,1449,3455,3168,1469,1833,1449,0,0
20000,1,2,2,43,-1,-1,-1,-1,-1,-1,390,390,390,390,540,930,390,390,390,540,780,0,0
200000,1,1,1,49,1,-1,-1,-1,-1,-1,0,492,0,489,320,732,492,0,489,320,732,5335,0
50000,2,2,2,25,0,0,0,0,0,0,24408,25169,13368,14142,14911,15660,1300,1500,1000,1000,1000,1000,0
220000,1,1,2,34,0,0,-1,-1,-1,0,14588,6689,4664,9530,118206,112206,5021,4674,9530,120000,0,0,0
120000,2,3,1,47,0,0,0,0,0,0,16224,16085,17677,16450,18407,15841,2001,2317,1002,3009,1000,1000,0
210000,1,2,1,38,-1,-1,-1,-1,-1,-1,291,291,291,291,291,291,291,291,291,291,291,1451,0
300000,1,2,1,35,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,2,3,0,34,0,0,0,0,0,0,59451,29668,22740,13099,6551,0,1834,2124,0,0,0,0,0
50000,2,2,1,25,0,-1,-1,-1,0,0,7444,326,326,15493,8210,8133,326,326,15493,284,371,652,0
210000,1,2,1,39,-1,-1,-1,-1,-1,-1,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,0
10000,1,2,2,28,0,0,2,0,0,0,5236,7202,7434,7660,7822,8191,2200,500,500,285,500,500,0
440000,2,2,2,29,0,0,0,0,0,0,485921,234046,214092,201210,186455,169455,20000,7822,8000,6000,16000,4000,0
260000,2,2,2,30,-2,-2,-2,-2,-2,-2,4456,177,1406,1006,436,5860,177,1406,1006,440,5860,1306,0
220000,1,1,1,36,-1,-1,-1,-1,0,-1,16783,4861,2267,1350,925,11597,4880,2267,1350,0,11597,178577,0
20000,2,1,2,34,-2,-2,-2,-2,-2,-2,1789,16745,1464,1466,1691,4565,16745,1464,1466,1691,4565,4570,0
30000,2,1,2,27,0,0,0,-2,-2,-2,3415,4330,0,0,0,0,1000,1000,0,0,0,0,0
100000,1,1,1,44,0,0,0,0,2,0,81786,84489,86298,90857,89208,91119,3400,3400,6200,0,2800,2800,0
70000,2,2,1,43,0,0,0,0,0,-1,66083,67681,40849,2917,1473,917,3017,2025,58,29,917,40442,0
180000,2,3,1,47,-1,0,0,0,0,0,14525,13828,10394,17562,8495,5090,1347,5000,10026,5000,785,5000,0
320000,1,1,2,25,0,0,0,0,0,0,146183,148703,169920,174315,173032,176016,6206,25006,10025,6506,7006,8006,0
50000,2,1,2,24,0,0,0,0,0,0,50537,44686,38493,33769,34211,34944,2554,1900,1355,1300,1300,1500,0
230000,2,3,2,34,0,-1,0,0,0,0,1181,1394,1413,1382,1201,820,1394,1200,1150,1000,800,2000,0
410000,2,3,1,48,-1,-1,-1,-1,-1,-1,6578,43564,16813,11080,16595,15843,43821,16865,11100,16615,15866,1547,0
80000,1,1,2,26,0,0,0,0,0,0,67229,24772,20000,20000,20000,0,2089,6000,200,0,0,0,0
330000,1,1,2,25,0,0,0,0,2,0,46140,45781,48139,51137,39450,25358,2504,4007,5056,74,1023,2566,0
310000,1,2,1,38,-1,-1,-1,-1,-1,-1,23285,1058,0,1312,4836,11795,1058,142,1312,4836,11795,0,0
420000,1,3,2,32,-1,-1,0,-1,-1,-2,41104,6784,6346,1409,14107,8379,6887,2028,1413,14109,8452,1928,0
20000,1,1,2,25,0,0,0,0,0,0,17263,17581,19670,16730,18757,12875,4321,5200,350,4500,1000,4500,0
180000,2,1,1,26,-1,-1,-1,-1,-1,-1,4745,5865,6059,5537,17366,16971,5865,6091,5537,17366,16971,2785,0
10000,1,2,1,50,2,2,2,0,0,0,9415,8852,8297,8792,9277,9744,1000,1000,1000,1000,1000,1000,0
290000,2,2,1,34,0,0,0,0,-1,0,53437,44037,5441,7371,38832,41955,1274,1200,2033,38832,3900,188423,0
50000,2,2,1,37,0,0,0,0,0,0,48596,39623,28964,9522,2650,-581,2152,2091,1034,500,17,26500,0
190000,2,1,2,26,1,-1,0,0,0,0,0,2236,5265,5034,1091,0,2236,3265,3060,22,0,0,0
30000,1,3,2,27,0,0,0,0,0,2,27061,28129,29377,29625,30134,28716,1504,1752,1000,2257,0,2287,0
500000,1,1,2,35,-2,-2,-2,-2,-2,-2,5925,11175,21176,5086,9552,14389,11194,21193,5094,9563,14403,5233,0
480000,2,3,1,41,0,0,0,0,0,0,44018,74152,107675,110289,100520,37080,35176,45000,12022,14000,14000,10000,0
210000,1,2,1,35,0,0,0,0,0,0,62809,64781,65847,46992,47073,47283,3018,2824,1757,1674,1717,1741,0
130000,2,3,1,32,0,0,0,0,0,0,126741,126889,125733,118394,96230,98583,6100,6103,4823,4000,4000,4000,0
210000,1,1,2,33,-1,-1,-1,-1,-1,-1,10635,9921,2570,14722,11220,14800,10046,2570,14722,11220,14800,7250,0
140000,2,1,2,28,-1,0,0,-1,-1,-1,10833,14446,7609,4991,3400,3745,14000,3855,4991,3600,5500,4000,0
350000,1,1,1,38,-1,-1,-1,-1,-1,-1,17999,38899,24620,22381,13115,5167,38933,24692,22388,13115,5167,11325,0
80000,2,2,2,27,1,2,2,0,0,0,81635,83465,81472,82332,84067,78510,3716,0,2989,3105,2973,2830,0
20000,2,3,2,24,-1,-1,-2,-2,-1,0,12509,0,0,0,13398,7224,0,0,0,13398,0,0,0
120000,2,1,2,28,-1,-1,-1,-1,-1,0,3564,2063,768,3096,2677,2592,2063,768,3146,2677,0,0,0
300000,2,2,1,33,-1,-1,-1,-1,-2,-1,1326,0,256,0,0,126,0,256,0,0,126,0,0
280000,2,2,2,31,-2,-2,-2,-2,-2,-2,2419,10499,16243,0,0,0,10517,16494,0,0,0,0,0
20000,2,2,2,46,0,0,0,0,0,0,15717,16724,18051,18759,19132,19684,1276,1603,1311,684,860,874,0
50000,1,3,1,58,0,0,0,0,0,0,31236,30141,18683,19055,19462,19343,3088,1500,651,682,680,595,0
320000,1,2,2,29,2,0,0,0,0,0,172655,168256,165530,161152,158468,145399,10000,10000,10000,10000,20000,0,0
450000,1,1,1,41,-1,-1,-1,-2,-1,-1,697,500,0,0,461,-3,505,0,0,461,3,0,0
110000,2,3,2,31,0,-1,-1,-1,-1,-2,2705,2487,2500,2500,0,0,2487,2700,2500,0,0,0,0
20000,2,2,2,22,0,0,0,0,0,0,17377,18439,19117,11983,11626,1970,1360,1286,1000,987,39,0,0
90000,2,2,1,28,0,0,0,0,0,0,45537,43173,36230,28068,20229,20650,3000,2500,2000,2000,1100,0,0
210000,2,2,1,43,-1,-1,-1,-1,-1,-1,3088,5045,8024,1292,1000,3340,5056,8042,1292,1000,3340,7941,0
90000,2,3,1,58,-2,-2,-2,-2,-2,-2,5563,0,0,0,0,0,0,0,0,0,0,5156,0
20000,1,2,2,29,0,0,0,0,0,0,15760,17092,17781,17289,17710,18217,1593,1282,700,700,800,500,0
30000,1,2,1,54,0,0,0,0,3,2,6551,8482,10184,12408,11922,12167,2049,1851,2400,0,587,0,0
350000,1,1,2,35,-1,-1,-1,0,0,0,4439,33720,14283,16426,10833,2261,33891,16267,4027,234,1565,26346,0
240000,2,1,1,41,-1,-1,-1,-1,-1,-1,4420,16829,4745,2430,7792,33196,16920,4774,2442,7829,33361,1076,0
20000,1,2,2,26,1,2,2,2,0,0,16167,15615,18047,17322,17122,0,0,3000,0,0,0,0,0
250000,1,3,2,35,-1,-1,-1,-1,-1,-1,29363,4501,27548,1800,11942,4680,4501,27548,1800,11942,4680,0,0
20000,2,2,2,22,0,0,0,0,0,0,17807,18520,39053,20055,19606,19925,1298,1909,1666,5000,703,775,0
330000,2,3,1,53,0,0,0,0,0,0,287021,191065,290451,192123,196860,-3140,6802,102428,4100,4937,3140,184036,0
250000,2,1,1,31,-1,-1,-1,-1,-1,-1,2198,7404,3186,5161,0,13714,7404,3186,5161,0,13714,3224,0
20000,2,2,1,32,1,2,0,0,0,0,18931,18329,19441,20113,19864,15424,0,1414,1146,729,970,0,0
160000,2,2,2,30,0,0,0,0,0,0,136053,86746,86019,87990,87186,84373,3528,3500,3500,4000,3500,3500,0
240000,2,1,2,25,1,-1,-1,-1,-1,-2,0,587,0,2417,0,0,587,0,2417,0,0,7642,0
420000,1,1,2,29,0,0,-1,0,0,0,16127,12074,85269,86388,87153,88957,1322,90499,3122,2915,3000,3150,0
70000,1,2,2,62,6,5,4,3,2,0,112202,103834,95609,86494,79359,74937,0,0,0,0,2150,2511,0
120000,1,1,2,30,-1,-1,-1,-2,-1,2,179,1403,0,0,473,323,1403,0,0,473,0,9438,0
220000,1,2,2,26,2,2,2,2,2,0,215477,216099,210839,216988,213824,39819,5516,0,8275,0,800,223833,0
80000,2,2,2,29,0,0,0,0,0,0,46724,35074,32812,25930,26414,27128,2000,2000,1100,1000,1100,1000,0
500000,2,1,2,34,-2,-2,-2,-2,-2,-2,11765,6599,11421,-83,49699,3821,6648,11986,0,49947,3840,11939,0
80000,1,2,2,26,1,2,2,2,0,0,77389,75585,80300,75724,77504,79715,0,6000,0,3000,3500,3000,0
20000,1,3,2,44,-1,2,-1,-1,-1,-1,780,390,390,390,390,0,0,390,390,390,0,780,0
110000,2,2,2,26,0,0,0,0,0,0,45028,46276,47527,48735,49925,50967,2000,2000,2000,2000,2000,2500,0
200000,2,2,1,35,0,0,0,0,0,0,71561,74084,74770,75826,77741,79597,4000,3010,2600,3000,3000,3000,0
180000,2,2,1,36,0,0,0,0,0,0,98736,96566,81166,72463,72189,70712,6025,5000,6800,5000,5000,5000,0
360000,1,1,2,32,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,2,2,1,30,0,0,-1,0,0,-1,83640,63751,153092,111922,88709,36484,1275,156564,0,0,36484,69380,0
350000,1,1,2,33,-2,-2,-2,-1,0,0,6015,8751,686,430667,161089,119339,8797,691,238241,1009,596,10356,0
80000,2,3,2,32,1,-1,-1,-1,0,0,-137,41873,11047,9258,3100,814,42010,11047,9300,0,0,4032,0
340000,2,3,1,37,-1,-1,-1,-1,-1,-1,16275,20037,9085,9461,12654,7296,20047,9126,9481,12657,7306,9928,0
90000,1,2,1,52,2,2,2,2,2,2,90603,92152,86671,91280,85868,91047,3900,0,6800,0,6500,0,0
230000,2,2,2,25,0,0,-1,0,-1,-1,10379,7835,8926,13283,20060,3904,2255,8926,5291,20060,3904,13000,0
10000,2,3,1,56,0,0,2,2,2,0,7324,9808,9501,10029,9730,9974,2609,0,830,0,400,500,0
50000,2,2,2,23,-2,-2,-2,-2,-2,-2,3779,3944,2118,2259,3527,1100,3955,2124,2266,3638,1303,0,0
70000,1,2,2,31,0,0,0,0,0,0,101284,71451,66937,38521,34149,38819,2864,2501,1417,1500,5050,1279,0
50000,2,2,1,36,0,0,0,0,0,0,46801,38296,28923,29254,29313,29661,2839,1438,1159,1035,1196,1007,0
30000,2,2,2,24,0,0,0,2,0,0,28218,28704,30428,28914,29357,29955,2000,3600,0,1200,1200,1300,0
180000,2,2,1,30,0,0,0,0,-1,-1,39259,41054,25590,5817,13623,-2202,3000,6000,1000,13623,388,77001,0
360000,1,1,2,33,1,2,0,0,-1,-1,71195,60553,60158,16672,35039,8320,0,1399,0,35039,8320,5169,0
70000,1,2,2,36,0,0,0,0,0,0,66888,69306,24348,24744,25195,25777,4000,1704,1100,1000,1000,1000,0
460000,1,1,2,28,0,0,-1,-1,-1,0,17919,13041,9681,3284,732,2732,1500,9681,3284,732,2000,0,0
150000,1,1,2,28,1,-2,-2,-1,0,0,0,0,0,65696,67148,68460,0,0,65696,3000,3000,4000,0
270000,2,1,1,42,-1,-1,-1,0,0,0,1870,0,8091,8350,8350,0,0,8091,1000,0,0,0,0
150000,2,1,1,55,-1,-1,-1,-2,-2,-2,2070,7620,0,0,0,0,7620,0,0,0,0,0,0
30000,1,2,2,35,1,3,3,2,0,0,25601,26886,26185,25470,25751,27179,2000,0,0,1000,2000,1000,0
220000,1,1,1,35,0,0,0,0,0,0,21960,21860,25463,28036,34552,43827,2000,4000,3000,7000,11000,3000,0
10000,1,1,2,26,0,0,0,0,0,0,4457,5622,6673,7890,8628,9360,1400,1300,1500,1000,1000,0,0
240000,1,1,1,49,-1,-1,-2,-1,-1,-2,511,-5,-5,561,0,0,0,0,566,0,0,517,0
300000,1,1,1,48,-1,-1,-1,-1,-1,-1,5036,32897,6493,23292,1254,7808,32898,6493,23324,1254,7808,3023,0
100000,1,2,2,33,1,-2,-2,-2,-1,0,0,0,0,0,79679,79691,0,0,0,79679,3300,3210,0
140000,2,1,2,29,1,2,0,0,0,0,112592,108669,110174,111079,113439,114983,0,5500,4900,5000,4112,4500,0
10000,1,2,2,54,0,0,2,2,0,0,5186,8225,8244,7963,8134,9995,3300,300,0,299,2000,0,0
150000,1,3,2,32,0,0,0,0,0,0,150201,125858,105266,51456,35288,29818,5039,4030,1500,706,1000,0,0
120000,2,2,2,24,0,0,0,0,0,2,15322,16267,45844,47082,54307,53290,1500,30000,2000,8000,0,5000,0
60000,2,1,2,27,2,-1,-1,-1,-1,-1,322,530,8004,692,0,191,563,8004,692,0,191,0,0
50000,1,2,2,27,0,0,0,-2,-2,-2,26380,26439,-200,-200,-200,-200,1000,0,0,0,0,0,0
10000,1,1,2,23,0,0,2,2,4,5,3035,5802,5561,8455,9730,8999,3000,0,3000,2000,0,0,0
310000,2,1,1,35,-1,-1,-1,-1,-1,-1,1815,3689,20524,7986,1100,9622,3689,20658,7986,1100,9622,0,0
20000,2,1,1,34,0,0,0,0,0,0,5048,6797,9489,11349,14176,15616,2000,3000,2000,3000,3000,3000,0
90000,2,2,1,48,0,0,0,0,0,0,43810,44504,46174,47193,48105,49327,1723,2393,2090,2000,2000,1803,0
130000,2,2,2,31,0,0,0,0,0,0,95292,97544,99208,102946,103750,105818,4600,4000,5300,3700,3600,3700,0
130000,1,3,2,54,2,0,0,0,0,0,98285,94075,92857,95351,95525,96980,4300,4300,7400,3600,4000,4000,0
90000,2,3,1,48,-1,-1,-1,2,-1,0,1102,-14,21816,316,632,316,0,22146,0,632,0,7816,0
400000,2,2,2,40,-2,-2,-2,-2,-1,-1,0,8235,0,0,1524,0,8235,0,0,1524,0,385,0
180000,2,2,1,33,-2,-2,-2,-2,-2,-2,0,0,0,0,653,0,0,0,0,653,0,0,0
500000,1,2,1,41,0,0,0,0,0,0,171565,184782,152365,139757,153348,127391,20241,20154,20019,20151,20037,21,0
50000,1,3,2,49,0,0,0,0,0,0,48245,27656,23168,20245,20251,19970,1286,21578,1310,706,806,656,0
360000,1,1,1,48,-1,-1,-1,-1,-2,-1,5518,2532,5504,-4,-4,881,2548,5536,0,0,885,1595,0
90000,2,2,2,27,-1,-1,0,0,0,0,18674,88907,90659,82827,79359,81401,92858,4100,3200,3100,3500,3500,0
50000,2,3,2,51,-1,-1,2,-1,-1,-1,390,780,390,390,390,1320,780,0,390,390,1320,0,0
50000,1,2,1,47,1,-1,-1,-1,-2,-2,0,835,226,-1300,-1300,-1300,835,226,0,0,0,0,0
230000,2,1,2,29,-1,-1,-1,-1,-1,-1,1960,11055,2269,9818,690,5369,11055,2269,9818,690,5369,4285,0
210000,2,1,1,44,-1,-1,-1,-1,-1,0,360,360,1234,722,1326,360,360,1234,722,1326,0,2388,0
270000,2,4,2,29,1,-1,-1,-1,-2,-1,-9,3265,6125,0,0,29961,3274,6129,0,0,29961,6216,0
30000,1,3,2,49,0,-1,-1,0,-1,-1,15966,240,17433,16865,29220,11400,262,20416,852,29220,728,0,0
250000,1,2,2,31,0,0,0,0,0,0,206199,206822,194318,181608,172922,175302,8006,7606,7200,6000,6303,7013,0
70000,2,3,1,40,0,0,-2,-2,-2,-2,14896,0,0,0,0,0,0,0,0,0,0,5704,0
360000,2,1,2,29,-1,-1,-1,0,-1,-1,1766,4500,14697,10687,1968,1272,4534,14697,0,2141,1272,24078,0
30000,2,3,1,57,0,0,0,0,0,0,17779,19097,19816,18471,16305,0,2000,1500,1000,841,0,1030,0
50000,1,3,2,26,0,0,0,0,2,0,25060,26649,28202,30727,30098,32580,2000,2000,3000,0,3000,3000,0
20000,2,2,2,46,8,7,6,5,4,3,21075,20795,20206,19617,18737,18148,0,0,0,0,0,0,0
90000,1,2,2,32,0,0,0,-2,-2,-2,88903,34000,0,0,0,0,7000,0,0,0,0,0,0
110000,2,1,1,51,0,0,0,0,0,0,103701,102318,92724,94573,65034,66241,3771,3656,3687,2476,2406,2427,0
110000,2,1,2,27,0,0,0,0,0,0,52426,45107,44310,34820,36005,25976,1772,1900,1815,2000,1500,2000,0
230000,2,1,2,31,-2,-2,-2,-2,-2,-2,-7,6785,0,147,0,0,6792,0,147,0,0,176,0
20000,2,2,2,23,1,-1,2,0,0,0,16674,19162,18534,18304,18473,0,22362,0,8200,369,0,0,0
100000,1,1,1,43,0,0,0,0,0,0,42451,43564,45522,46832,37683,28680,2100,3000,2500,2000,2000,2000,0
180000,2,2,2,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
230000,2,2,1,28,0,0,0,0,0,0,54228,21092,18481,15609,5802,72049,1500,1139,600,800,70196,3000,0
30000,2,3,2,22,2,0,0,2,2,2,15048,16795,18524,19923,19305,20994,2000,2000,2000,0,2000,0,0
170000,2,2,2,24,0,0,0,0,0,0,169398,143539,125642,48926,23381,24492,5679,6642,8926,3381,4000,2983,0
400000,2,2,2,31,0,0,0,0,0,0,9123,7496,7558,6877,4880,6728,1500,1500,1000,1000,3000,3000,0
150000,2,1,1,30,-1,-1,-1,-1,-1,0,4083,3534,6484,12287,21888,19960,3537,6484,12306,21888,0,134,0
20000,1,1,2,23,0,0,0,0,0,0,8693,10045,11776,11776,10886,-1000,1500,2000,0,0,0,0,0
450000,1,2,1,48,-2,-2,-2,-2,-2,-2,18659,388,481,29646,10163,10163,389,483,29707,10214,10214,10184,0
410000,2,1,2,31,0,0,0,0,0,0,134072,133604,133882,135954,134250,129971,15003,15877,30000,14250,9971,27380,0
50000,1,3,0,50,0,0,0,0,0,0,9404,10745,12058,13256,14437,16985,1500,1500,1400,1400,2800,0,0
220000,1,1,1,37,-1,-1,-1,0,-1,-1,8821,17039,7113,9574,1727,4201,20059,7540,9571,1739,4918,0,0
330000,1,3,1,37,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,2,1,2,26,-1,-1,-1,-1,-1,-1,11149,3150,8552,5459,2850,9611,3160,8591,5463,2855,9611,8901,0
190000,2,3,1,45,0,0,0,0,0,0,76433,78472,80548,81778,83082,84811,3300,3331,3359,2663,2751,3000,0
360000,2,1,2,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,2,2,2,23,0,0,0,0,0,0,8647,9734,10594,11002,11608,9186,1232,1092,500,1000,500,500,0
130000,2,1,2,27,1,-1,0,-1,-1,0,0,1386,5275,198,3992,8893,1386,4000,198,3992,5000,40000,0
410000,2,2,1,50,0,0,0,0,0,0,358896,361330,360396,367893,375268,383121,13000,13100,13500,13500,13900,15000,0
20000,2,2,1,28,0,0,0,0,0,0,6064,7076,8169,8956,8956,0,1120,1213,1000,0,0,0,0
150000,2,1,2,25,0,0,0,0,0,0,151160,152127,154652,157819,155982,154158,5526,5877,5804,5763,5669,5596,0
150000,1,1,2,28,-1,-1,-1,-2,-2,-2,252,6514,-31,-31,-31,-31,6546,0,0,0,0,0,0
50000,2,3,2,36,0,0,0,0,0,0,48831,46763,44302,42942,20103,20163,2002,4228,1603,900,700,810,0
50000,2,2,2,31,0,0,0,0,0,0,20451,20426,19894,20294,20145,20175,1600,1600,1000,900,1000,1000,0
200000,2,2,2,27,1,2,-1,-1,-1,-1,18354,9000,9306,9306,9000,9000,0,9306,9306,9000,9000,9300,0
50000,2,3,1,45,1,2,0,0,0,0,49768,47191,49422,49586,30023,28373,0,3000,1500,5000,2000,2000,0
350000,2,1,2,31,-1,2,-1,-1,-1,-1,403,403,1351,4656,0,1190,0,1351,4677,0,1190,150,0
20000,1,1,2,33,0,0,0,2,0,0,16117,17130,18655,17687,18023,18169,1285,2200,0,1000,1000,500,0
20000,2,3,2,39,0,0,2,2,3,2,12241,16020,16457,20906,20289,20407,4000,1000,4750,0,600,0,0
350000,1,2,2,40,0,0,0,0,-1,-1,28194,29334,30900,0,223,223,1500,2000,0,223,223,223,0
300000,1,2,1,41,0,0,0,0,-1,0,39260,29318,16703,16000,10154,10154,2052,3012,2048,10154,0,4589,0
130000,1,2,1,33,-1,-1,-1,-1,-1,-1,99,99,99,99,99,98,99,99,99,99,98,894,0
230000,2,1,2,27,1,-1,-1,-1,-1,-2,0,1988,19690,25681,0,0,1988,19878,25681,0,0,0,0
80000,1,1,2,33,0,0,0,0,-2,-1,59796,60722,31023,-2639,-2787,34732,5000,14016,0,2000,38000,6000,0
120000,2,3,2,31,-1,-1,-1,-1,-1,-1,396,396,396,396,396,1100,396,396,396,396,1100,396,0
90000,2,2,1,27,0,0,0,0,0,0,91367,64482,32037,14589,10237,10066,2121,1357,1037,243,244,226,0
170000,2,2,2,25,0,0,0,0,0,0,65531,64149,46188,42793,30466,25583,2019,2006,2002,788,989,1000,0
420000,1,1,1,43,-2,-2,-2,-2,-2,-2,3542,2967,2977,2987,3624,3165,3010,3035,3029,3637,3222,3025,0
140000,2,2,1,48,0,0,0,0,0,0,248822,246595,249664,253418,258909,255232,10000,10200,9000,9000,10000,10000,0
140000,2,1,2,27,0,0,0,0,0,0,16437,18848,21209,25503,27918,37186,3000,3000,5000,3000,10000,4000,0
330000,2,1,1,50,-1,-1,-1,-1,-2,-2,8872,4337,2854,1690,0,1709,4345,2854,1702,0,1709,258,0
120000,1,2,1,40,0,0,0,0,0,0,94166,73086,62511,36996,30311,26414,3500,2347,5000,3000,2000,10000,0
150000,1,2,2,38,-2,-2,-2,-2,-2,-2,6682,2659,2178,1536,626,621,2669,2184,1542,626,621,1591,0
60000,2,2,2,22,0,0,-1,-1,0,0,11718,4878,18347,15707,18976,6355,1000,37325,20800,3500,1232,113,0
10000,2,3,1,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,2,3,1,44,1,-1,0,0,0,-1,0,5526,7248,7303,0,932,5526,2000,2002,0,932,1861,0
50000,2,3,1,56,0,0,0,0,0,0,63348,62934,60513,18712,17015,20284,2400,2500,1000,1000,5000,2000,0
50000,1,2,2,26,0,0,0,0,0,0,48065,49237,29651,30049,28376,28954,2500,1862,1150,1200,1200,1202,0
220000,1,1,2,34,0,0,0,0,0,0,29549,28267,29708,25407,25109,23320,2000,3000,800,5000,5000,2000,0
260000,1,2,2,44,0,0,0,0,0,0,36048,37157,38040,33882,34589,35397,1688,1571,1213,1253,1381,1166,0
150000,1,1,2,29,-2,-2,-2,-2,-2,-2,4583,6917,831,6469,5138,7810,6989,833,6488,5153,7833,7130,0
80000,1,3,1,38,0,0,0,0,0,0,79135,75786,76280,71790,49835,48880,3006,4009,3006,1879,2000,2144,0
